name,id,avg_household_income,median_income,percent_poverty,per_capita_income
17031823604,17031823604,108993,75576,2.0,41154
17031823605,17031823605,101865,77338,1.5,35262
17031823702,17031823702,76537,49842,3.2,30592
17031823703,17031823703,65241,47593,4.9,24519
17031823704,17031823704,97428,76747,9.0,33082
17031823705,17031823705,68910,52658,14.9,25412
17031823801,17031823801,123609,82209,1.4,48743
17031823803,17031823803,87106,58762,3.5,33631
17031823805,17031823805,67766,56698,7.1,34101
17031823806,17031823806,65426,50016,2.2,29262
17031823901,17031823901,119313,78156,0.3,48552
17031823903,17031823903,118585,92230,1.7,43459
17031823904,17031823904,106356,70920,2.1,45207
17031824003,17031824003,106355,86068,0.8,36341
17031824004,17031824004,105238,85577,1.0,39697
17031824005,17031824005,107586,91845,0.8,36846
17031824006,17031824006,133560,101901,0.5,44865
17031824105,17031824105,105636,92175,0.3,38828
17031824106,17031824106,106758,76607,1.3,39994
17031824107,17031824107,88033,67373,2.9,35888
17031824108,17031824108,93861,73412,3.1,31943
17031824113,17031824113,113660,97466,2.0,37690
17031824114,17031824114,125813,91505,4.4,44672
17031824115,17031824115,79652,66837,1.4,29707
17031824116,17031824116,80668,49688,5.6,33272
17031824117,17031824117,130676,101257,0.2,44627
17031824119,17031824119,119173,101868,0.5,42209
17031824120,17031824120,107273,76457,1.5,40289
17031824121,17031824121,118562,82492,0.5,45086
17031824122,17031824122,96053,83906,2.8,34515
17031824123,17031824123,87780,78649,1.6,32244
17031824300,17031824300,47473,26379,8.8,15907
17031824400,17031824400,62510,45781,4.9,22393
17031824503,17031824503,88025,68926,1.2,38410
17031824505,17031824505,76523,58909,2.8,27962
17031824506,17031824506,83915,76869,2.0,33546
17031824507,17031824507,79218,67761,1.8,33480
17031824601,17031824601,84361,70105,1.2,31755
17031824602,17031824602,81728,66824,4.5,31068
17031824701,17031824701,67710,60254,3.0,23054
17031824702,17031824702,64395,54837,20.2,21695
17031824800,17031824800,60653,41061,3.8,17689
17031824900,17031824900,87553,63241,6.4,28179
17031825000,17031825000,68006,65916,5.5,26173
17031825200,17031825200,87391,56481,2.9,28623
17031825302,17031825302,88574,68523,2.9,33274
17031825303,17031825303,74824,68094,6.9,31904
17031825304,17031825304,89769,74315,4.3,34903
17031825400,17031825400,77306,64133,6.9,34052
17031825501,17031825501,66887,49229,2.7,23637
17031825503,17031825503,89210,57343,2.2,31942
17031825504,17031825504,68410,52009,4.2,23011
17031825505,17031825505,78790,58502,4.5,25356
17031825600,17031825600,69030,46603,5.0,21812
17031825700,17031825700,54303,39821,17.2,18475
17031825801,17031825801,58181,34464,10.9,24256
17031825802,17031825802,60452,45167,19.4,20678
17031825803,17031825803,63961,39483,6.8,25514
17031825900,17031825900,68757,41263,20.2,22559
17031826000,17031826000,53312,37098,31.1,17110
17031826100,17031826100,64413,50943,23.0,22124
17031826201,17031826201,51952,31011,4.0,28056
17031826202,17031826202,53776,46172,10.3,18872
17031826301,17031826301,75728,61933,3.9,26436
17031826303,17031826303,95178,62740,3.2,30758
17031826304,17031826304,62043,48973,28.6,24910
17031826401,17031826401,68719,52869,9.4,22546
17031826402,17031826402,78075,58025,15.7,25863
17031826500,17031826500,69355,45284,9.0,22935
17031826600,17031826600,56383,45309,13.0,19164
17031826700,17031826700,53448,39023,17.2,18926
17031826800,17031826800,43992,37804,7.0,14130
17031826901,17031826901,52859,32222,21.4,17248
17031826902,17031826902,46580,30679,41.0,14969
17031827000,17031827000,47026,24688,32.3,15416
17031827100,17031827100,50446,27729,23.5,16215
17031827200,17031827200,50058,31658,10.4,16831
17031827300,17031827300,53267,33214,30.1,17659
17031827400,17031827400,44415,25663,20.4,15408
17031827500,17031827500,63054,32206,11.8,17738
17031827600,17031827600,48010,31990,18.4,15236
17031827700,17031827700,58405,39635,13.2,19401
17031827801,17031827801,73299,59055,9.3,23011
17031827802,17031827802,78231,76759,10.1,26231
17031827804,17031827804,79653,70768,7.0,27522
17031827805,17031827805,86654,59676,3.5,31686
17031827901,17031827901,101608,70313,0.6,32998
17031827902,17031827902,61725,51013,11.5,23440
17031828000,17031828000,64544,48058,10.4,23550
17031828100,17031828100,70504,57458,6.8,29212
17031828201,17031828201,69994,44694,8.4,26545
17031828202,17031828202,68998,50662,5.4,28035
17031828300,17031828300,61090,44368,1.6,26521
17031828401,17031828401,86859,61486,2.4,34801
17031828402,17031828402,67546,42615,5.5,30302
17031828503,17031828503,69914,56753,4.9,22318
17031828504,17031828504,63346,45870,10.8,19151
17031828505,17031828505,93286,68805,2.4,34598
17031828506,17031828506,69941,44654,5.2,26072
17031828601,17031828601,90759,84135,1.6,35051
17031828602,17031828602,111924,88834,2.1,38249
17031828701,17031828701,77587,56954,3.2,27273
17031828702,17031828702,83447,59220,2.7,29977
17031828801,17031828801,127193,82149,2.0,43746
17031828802,17031828802,76560,59920,4.8,27116
17031828900,17031828900,55850,38638,22.9,16969
17031829000,17031829000,38534,24545,61.9,13067
17031829100,17031829100,43367,32552,36.4,13134
17031829200,17031829200,60832,46217,17.9,18420
17031829301,17031829301,91372,65696,5.6,30863
17031829302,17031829302,42573,27833,18.1,13172
17031829401,17031829401,35895,20393,44.3,10892
17031829402,17031829402,52771,39583,4.0,23799
17031829500,17031829500,55375,49306,5.9,20301
17031829600,17031829600,61773,48767,6.5,23583
17031829700,17031829700,70859,33448,3.7,20464
17031829800,17031829800,133603,95227,1.5,50659
17031829901,17031829901,85756,68826,1.4,33914
17031829902,17031829902,111861,80147,0.7,44899
17031830001,17031830001,47673,35941,2.5,25908
17031830003,17031830003,95466,70794,4.4,31324
17031830004,17031830004,106664,79762,1.6,35348
17031830005,17031830005,122333,77529,3.2,48445
17031830006,17031830006,79355,54310,1.3,33918
17031830007,17031830007,65282,53429,4.5,22167
17031830008,17031830008,103166,76179,1.7,34199
17031830100,17031830100,74993,69348,7.9,25229
17031830201,17031830201,80860,55872,1.7,34348
17031830202,17031830202,89037,70187,10.9,27417
17031830300,17031830300,48601,30385,16.4,23001
17031830400,17031830400,74430,48811,18.0,29652
17031830500,17031830500,55678,48910,20.9,13334
17031830600,17031830600,70714,42924,24.2,27367
17031830700,17031830700,78504,38209,25.2,30758
17031830800,17031830800,75347,58243,7.9,43771
17031830900,17031830900,82996,86303,9.0,35858
17031831000,17031831000,162722,113362,3.4,82426
17031831100,17031831100,69870,48947,11.1,24271
17031831200,17031831200,52412,36190,29.4,14165
17031831300,17031831300,46722,38482,24.6,13359
17031831400,17031831400,43469,27500,41.7,14959
17031831500,17031831500,78265,54679,9.2,24061
17031831600,17031831600,63243,41261,14.5,20974
17031831700,17031831700,93523,69906,6.4,32406
17031831800,17031831800,74302,58025,11.8,25398
17031831900,17031831900,121898,101657,2.2,62362
17031832000,17031832000,134337,103072,13.6,69410
17031832100,17031832100,99805,65792,17.4,56880
17031832200,17031832200,134319,90064,11.2,68393
17031832300,17031832300,138042,100244,3.9,66068
17031832400,17031832400,105981,79403,27.7,41680
17031832500,17031832500,137091,61583,23.2,55201
17031832600,17031832600,200278,123514,8.9,99145
17031832900,17031832900,115908,39186,28.0,57639
17031833000,17031833000,145017,112104,16.4,80472
17031833100,17031833100,136779,109139,14.6,72784
17031833300,17031833300,64255,55195,32.0,27050
17031833900,17031833900,41656,22344,46.4,12647
17031834000,17031834000,50652,36380,19.2,17502
17031834200,17031834200,57016,40750,22.8,23538
17031834300,17031834300,66664,48267,15.5,25235
17031834400,17031834400,64118,35000,19.3,26364
17031834500,17031834500,32257,22826,49.4,10913
17031834600,17031834600,43236,18801,46.9,13699
17031834700,17031834700,40246,23510,52.9,12298
17031834800,17031834800,27951,17201,47.0,10490
17031834900,17031834900,29174,14411,52.6,10144
17031835000,17031835000,49109,29056,37.3,14185
17031835100,17031835100,59574,38241,17.2,14147
17031835200,17031835200,64742,46957,7.6,21182
17031835500,17031835500,24302,13857,53.8,10767
17031835600,17031835600,34745,18200,41.7,12490
17031835700,17031835700,0,0,0.0,0
17031835800,17031835800,80358,53276,37.9,33346
17031835900,17031835900,48343,27089,43.8,22110
17031836000,17031836000,88954,54813,26.5,34732
17031836100,17031836100,48581,29510,35.8,18373
17031836200,17031836200,101552,92188,3.7,8634
17031836300,17031836300,85131,55577,31.1,41706
17031836400,17031836400,65486,22682,35.2,30622
17031836500,17031836500,35226,23351,41.5,13987
17031836600,17031836600,48560,26265,47.5,16235
17031836700,17031836700,35318,24528,34.2,11611
17031836800,17031836800,43631,14866,53.7,16856
17031836900,17031836900,69338,47667,31.3,23754
17031837000,17031837000,33784,19364,55.8,12704
17031837100,17031837100,36940,30023,44.8,14601
17031837300,17031837300,42914,25444,32.6,12150
17031837400,17031837400,43409,26632,47.3,13504
17031837800,17031837800,55141,41325,19.6,19189
17031838000,17031838000,44349,23958,46.0,21924
17031838100,17031838100,52433,28267,25.1,32568
17031838200,17031838200,135562,68796,6.5,37885
17031838300,17031838300,60723,47679,37.8,25168
17031838600,17031838600,65174,13638,23.0,20637
17031838700,17031838700,49013,22039,47.3,15620
17031838800,17031838800,50783,26795,38.8,17074
17031839000,17031839000,95157,73808,11.1,54744
17031839100,17031839100,104116,73130,13.4,48492
17031839200,17031839200,62055,44688,15.3,36428
17031839500,17031839500,61096,22039,24.4,30963
17031839600,17031839600,66790,27616,17.8,30042
17031839700,17031839700,72241,40000,28.4,28622
17031839800,17031839800,78159,51638,12.2,32037
17031839900,17031839900,74491,62319,15.3,31129
17031840000,17031840000,97245,61726,7.5,35759
17031840100,17031840100,36476,31971,23.8,12863
17031840200,17031840200,61533,56667,16.3,20292
17031840300,17031840300,55922,40153,34.9,16607
17031840400,17031840400,51068,30665,26.5,17258
17031840700,17031840700,52674,29167,37.7,14504
17031840800,17031840800,53443,33045,38.2,13116
17031841000,17031841000,75626,34333,31.6,42579
17031841100,17031841100,42522,22609,28.6,15364
17031841200,17031841200,52269,37363,34.8,16281
17031841300,17031841300,52480,31473,29.1,17674
17031841400,17031841400,43792,19565,59.3,13764
17031841500,17031841500,45978,22969,46.3,13893
17031841600,17031841600,37834,25431,42.1,9313
17031841700,17031841700,39569,16382,40.7,18412
17031841800,17031841800,46309,28202,39.1,16601
17031841900,17031841900,122956,92281,17.0,41247
17031842000,17031842000,111777,58571,9.0,12994
17031842100,17031842100,53395,28007,38.7,15754
17031842200,17031842200,94121,67647,24.9,50261
17031842300,17031842300,125186,108371,8.4,61435
17031842400,17031842400,55575,30060,33.4,21850
17031842500,17031842500,29658,14699,60.8,9910
17031842600,17031842600,80536,58814,18.7,27495
17031842800,17031842800,54130,36716,27.2,14503
17031842900,17031842900,25009,15042,57.5,11944
17031843000,17031843000,34685,17006,50.6,12996
17031843100,17031843100,47356,29000,22.4,14417
17031843200,17031843200,55029,34947,20.7,16687
17031843300,17031843300,41958,31058,33.5,11241
17031843400,17031843400,61031,45536,26.3,21031
17031843500,17031843500,48446,37500,5.2,1191
17031843600,17031843600,48828,23510,31.0,20335
17031843700,17031843700,150433,80952,9.4,65375
17031843800,17031843800,56573,35476,19.3,17454
17031843900,17031843900,56177,29065,10.1,30768
17031980000,17031980000,0,0,0.0,0
17031980100,17031980100,0,0,0.0,0
17031990000,17031990000,0,0,0.0,0
17033880100,17033880100,81172,59265,3.2,32203
17033880200,17033880200,68618,48024,1.9,27866
17033880300,17033880300,62752,42779,6.4,27878
17033880400,17033880400,46555,35470,19.5,20119
17033880500,17033880500,56028,39355,2.8,16186
17033880600,17033880600,62184,50000,3.6,24538
17035972400,17035972400,51876,38406,5.5,22068
17035972500,17035972500,59683,47635,4.3,24338
17035972600,17035972600,62308,47213,3.3,22866
17037000100,17037000100,77289,61188,2.9,27245
17037000200,17037000200,79097,67423,2.9,27691
17037000300,17037000300,80882,61284,1.9,30814
17037000400,17037000400,98106,73601,3.3,35933
17037000500,17037000500,66659,54244,2.7,27204
17037000600,17037000600,73643,55960,4.8,29005
17037000700,17037000700,94719,63481,2.9,39069
17037000800,17037000800,72106,55067,4.5,28458
17037000900,17037000900,86420,60904,3.2,33990
17037001001,17037001001,44074,21315,20.9,15747
17037001002,17037001002,24770,14920,29.3,11704
17037001300,17037001300,50179,39797,26.4,22656
17037001400,17037001400,80916,66987,5.0,29113
17037001500,17037001500,61697,54686,4.7,24553
17037001600,17037001600,79616,65434,2.0,27772
17037001700,17037001700,92226,62686,2.2,35539
17037001800,17037001800,70363,59667,1.2,26549
17037001900,17037001900,78861,64099,1.9,29196
17037002000,17037002000,87509,62673,1.7,30565
17037002100,17037002100,68248,43816,4.0,27266
17037002200,17037002200,48255,22944,8.3,2567
17039971400,17039971400,61910,48105,3.6,24846
17039971500,17039971500,72399,57941,0.7,29107
17039971600,17039971600,91204,64666,1.7,36550
17039971700,17039971700,67531,46759,3.5,28082
17039971800,17039971800,58750,36642,5.0,25380
17041952000,17041952000,57768,51875,3.6,24511
17041952100,17041952100,61188,48104,2.5,25084
17041952200,17041952200,62186,52316,4.0,26827
17041952300,17041952300,65802,51645,1.8,21851
17041952400,17041952400,69341,49900,7.6,25096
17043840000,17043840000,72820,61557,3.7,21052
17043840101,17043840101,87912,57649,2.5,28066
17043840102,17043840102,77912,56493,1.5,28165
17043840103,17043840103,102680,71175,3.2,38708
17043840104,17043840104,86382,57394,2.5,27238
17043840201,17043840201,105612,86432,0.5,39722
17043840202,17043840202,120039,93368,0.4,39435
17043840303,17043840303,64063,52277,4.1,22893
17043840304,17043840304,117549,85968,1.5,42202
17043840600,17043840600,124330,100527,0.4,45826
17043840703,17043840703,70902,59744,6.5,29903
17043840704,17043840704,77716,60536,10.1,26645
17043840705,17043840705,94061,57704,0.5,30251
17043840706,17043840706,89830,68239,5.9,29744
17043840801,17043840801,57045,34838,7.1,20236
17043840802,17043840802,70201,62601,9.0,22964
17043840901,17043840901,74322,60615,1.7,30743
17043840904,17043840904,59593,43078,4.9,23201
17043840906,17043840906,69724,53403,6.7,25932
17043840907,17043840907,73010,63500,6.2,25444
17043840908,17043840908,104909,68269,2.2,33381
17043840910,17043840910,85565,64459,5.2,26226
17043840911,17043840911,104800,81953,4.0,30616
17043841002,17043841002,111203,86386,1.7,41472
17043841003,17043841003,91325,71195,2.2,37147
17043841004,17043841004,88239,66408,0.3,35795
17043841102,17043841102,103189,72212,0.7,39026
17043841103,17043841103,93580,77186,1.2,33086
17043841104,17043841104,118604,92449,0.7,39942
17043841108,17043841108,103035,83394,2.4,31709
17043841109,17043841109,96728,61123,3.1,35750
17043841110,17043841110,88663,79499,0.0,32218
17043841111,17043841111,91719,61537,8.0,41546
17043841112,17043841112,101769,72426,1.7,38505
17043841113,17043841113,97651,65089,3.9,33944
17043841114,17043841114,121512,75586,0.6,51083
17043841204,17043841204,90981,65642,3.8,27017
17043841205,17043841205,106604,81001,1.9,34419
17043841206,17043841206,100196,84471,2.3,36104
17043841207,17043841207,93452,78889,6.7,25891
17043841208,17043841208,86864,71813,2.9,32445
17043841209,17043841209,98999,85072,0.8,34380
17043841210,17043841210,60378,46434,8.0,24797
17043841307,17043841307,124701,105452,1.8,39439
17043841308,17043841308,137250,103469,1.0,43991
17043841310,17043841310,168975,130921,0.1,47807
17043841312,17043841312,98432,60637,5.0,28295
17043841313,17043841313,101097,86786,0.0,38351
17043841314,17043841314,111382,92829,1.3,35461
17043841315,17043841315,88725,68472,1.9,29601
17043841316,17043841316,123613,110523,0.2,41879
17043841318,17043841318,119094,75000,2.5,39065
17043841320,17043841320,70407,57989,4.0,21377
17043841321,17043841321,121478,108532,0.2,38766
17043841322,17043841322,105486,83892,3.9,30082
17043841323,17043841323,91306,79964,3.3,30897
17043841324,17043841324,119017,112154,1.3,35760
17043841325,17043841325,112791,92071,1.2,37100
17043841326,17043841326,128865,112614,0.5,41724
17043841327,17043841327,138570,109673,0.1,43508
17043841401,17043841401,126642,71133,2.7,39541
17043841403,17043841403,112350,82335,2.8,41800
17043841404,17043841404,111757,90136,4.4,42329
17043841501,17043841501,96448,64874,12.9,25765
17043841503,17043841503,106464,55060,4.2,22525
17043841504,17043841504,72223,62368,9.7,21290
17043841603,17043841603,98372,62664,2.7,34897
17043841604,17043841604,93861,71571,1.4,33309
17043841605,17043841605,84462,62927,7.4,29046
17043841606,17043841606,123684,86265,2.3,51550
17043841607,17043841607,92659,64612,6.5,33682
17043841703,17043841703,59729,46667,4.6,26839
17043841704,17043841704,125806,107489,2.4,40231
17043841705,17043841705,100656,69825,1.0,34794
17043841706,17043841706,65127,51592,7.4,23261
17043841801,17043841801,121654,93358,2.9,42719
17043841802,17043841802,125507,103635,0.3,42289
17043841901,17043841901,137385,130729,0.4,45551
17043841902,17043841902,99806,59803,2.6,20313
17043842000,17043842000,198135,139764,1.6,66642
17043842100,17043842100,145877,108546,1.8,54291
17043842200,17043842200,136008,70613,4.7,56273
17043842300,17043842300,184546,123850,2.6,62292
17043842400,17043842400,103099,67377,4.7,36352
17043842500,17043842500,125929,72647,7.0,46718
17043842601,17043842601,205779,136207,1.7,70427
17043842602,17043842602,214928,149033,1.0,70281
17043842603,17043842603,85297,78185,1.4,25199
17043842604,17043842604,93409,72161,4.5,43247
17043842605,17043842605,112337,83125,2.4,44484
17043842702,17043842702,112415,65747,2.0,48384
17043842703,17043842703,125892,106525,1.1,45948
17043842704,17043842704,90542,60795,1.8,40180
17043842706,17043842706,121958,99148,0.6,45858
17043842708,17043842708,174748,110648,0.4,60406
17043842709,17043842709,97573,77045,0.4,33058
17043842710,17043842710,87412,58631,4.3,40170
17043842711,17043842711,166718,122280,1.0,58034
17043842800,17043842800,120819,99369,3.0,42715
17043842900,17043842900,134996,89092,2.4,45250
17043843000,17043843000,124153,93787,1.3,47242
17043843100,17043843100,71624,55420,6.0,27610
17043843200,17043843200,71812,57690,10.1,25468
17043843301,17043843301,98110,73804,6.7,32203
17043843302,17043843302,91950,82355,2.8,33406
17043843400,17043843400,104595,80086,0.6,38207
17043843500,17043843500,85489,57909,3.3,36997
17043843601,17043843601,91571,66404,9.8,32952
17043843602,17043843602,102797,78233,2.9,37581
17043843700,17043843700,97898,88054,3.4,35030
17043843800,17043843800,95941,76224,1.8,39269
17043843900,17043843900,112721,104092,2.3,39267
17043844001,17043844001,157542,123077,3.2,53447
17043844002,17043844002,180581,134547,0.0,59446
17043844100,17043844100,124151,110302,8.0,41966
17043844201,17043844201,81531,71796,2.7,29314
17043844202,17043844202,113424,86949,1.7,39606
17043844301,17043844301,85416,68077,1.7,41689
17043844304,17043844304,85866,79200,3.3,37234
17043844305,17043844305,89335,67650,0.5,44402
17043844306,17043844306,80354,64953,6.8,34169
17043844307,17043844307,63589,46066,4.0,26555
17043844401,17043844401,138448,91932,0.9,54905
17043844402,17043844402,143996,91667,1.2,57372
17043844501,17043844501,95397,74764,1.7,33686
17043844502,17043844502,127864,56328,1.6,63749
17043844601,17043844601,135938,71289,0.7,66488
17043844602,17043844602,114000,79131,1.1,49715
17043844701,17043844701,98859,72708,1.8,37587
17043844702,17043844702,212124,123672,0.9,71326
17043844801,17043844801,123164,90956,1.2,44483
17043844802,17043844802,113877,81968,0.2,49366
17043844901,17043844901,102029,93269,6.1,42938
17043844902,17043844902,180421,111453,4.4,70894
17043845000,17043845000,90096,66800,2.5,35154
17043845100,17043845100,191778,129602,3.4,64923
17043845200,17043845200,215574,196545,0.4,65818
17043845300,17043845300,257678,200622,2.6,75801
17043845401,17043845401,225233,123276,1.9,87642
17043845402,17043845402,160985,115374,3.3,58846
17043845502,17043845502,66482,53798,2.2,35016
17043845505,17043845505,111135,77065,0.8,39552
17043845506,17043845506,71668,54622,2.6,32636
17043845507,17043845507,127726,88674,0.9,47875
17043845508,17043845508,96688,65304,2.4,44072
17043845509,17043845509,104539,100412,0.9,35280
17043845510,17043845510,81992,65795,5.1,37746
17043845601,17043845601,121037,75552,2.1,45123
17043845602,17043845602,100831,71630,2.3,41789
17043845701,17043845701,100932,83230,1.4,39239
17043845702,17043845702,125763,104556,0.5,44914
17043845703,17043845703,98433,76836,4.3,37954
17043845704,17043845704,90025,79341,0.8,37855
17043845802,17043845802,97626,69466,0.6,42159
17043845803,17043845803,84928,66857,1.5,32863
17043845805,17043845805,100540,67500,1.0,40856
17043845807,17043845807,121296,87007,5.2,49618
17043845808,17043845808,144231,114932,0.3,45433
17043845809,17043845809,99259,81588,1.6,35932
17043845810,17043845810,84411,52600,3.5,35765
17043845811,17043845811,74546,54463,0.9,30417
17043845901,17043845901,206548,142939,0.8,70953
17043845902,17043845902,146569,71195,1.0,56548
17043846002,17043846002,91937,64438,1.6,44434
17043846003,17043846003,101516,88134,2.8,42978
17043846004,17043846004,83894,45345,3.0,38250
17043846102,17043846102,93539,49402,3.0,40249
17043846103,17043846103,119962,89697,1.5,41080
17043846104,17043846104,129892,99830,2.0,42481
17043846105,17043846105,151948,107036,0.6,55003
17043846106,17043846106,139216,105848,2.2,57279
17043846201,17043846201,117638,97471,3.1,41866
17043846202,17043846202,118356,89154,1.6,42893
17043846203,17043846203,138563,103255,1.1,47556
17043846205,17043846205,161882,140000,0.7,52735
17043846206,17043846206,114593,106220,3.9,42511
17043846207,17043846207,132901,101060,2.7,45632
17043846208,17043846208,202376,136968,1.7,69942
17043846209,17043846209,167321,123450,0.1,53430
17043846304,17043846304,147217,109129,1.5,49458
17043846305,17043846305,88536,78323,1.8,33769
17043846307,17043846307,80850,63362,2.3,32999
17043846308,17043846308,81226,60259,2.2,31276
17043846310,17043846310,69070,60784,8.5,24682
17043846311,17043846311,96800,73865,3.2,36931
17043846312,17043846312,93641,59417,2.4,56834
17043846313,17043846313,152294,100446,0.7,65028
17043846314,17043846314,134218,91554,1.5,54839
17043846315,17043846315,122239,96218,0.2,43740
17043846404,17043846404,80268,54899,4.7,36365
17043846405,17043846405,145215,99191,0.4,56703
17043846408,17043846408,158416,122521,0.3,51077
17043846409,17043846409,179081,114175,1.1,63949
17043846410,17043846410,90423,72611,2.5,39104
17043846411,17043846411,82481,70508,0.6,37258
17043846412,17043846412,92444,81546,4.0,37389
17043846413,17043846413,89557,75679,0.9,40472
17043846504,17043846504,103008,68627,4.8,39692
17043846507,17043846507,123604,82424,0.7,52760
17043846509,17043846509,75730,57973,2.3,32486
17043846510,17043846510,88130,70693,0.7,35457
17043846511,17043846511,84944,66518,1.6,26813
17043846513,17043846513,175234,114205,4.0,58185
17043846514,17043846514,132537,114453,0.9,40155
17043846515,17043846515,85138,64318,3.4,28862
17043846517,17043846517,117340,96640,2.2,43028
17043846518,17043846518,174634,132485,1.8,55694
17043846519,17043846519,100767,85853,5.1,38372
17043846521,17043846521,150821,120207,1.9,58544
17043846522,17043846522,114580,84645,0.2,42672
17043846523,17043846523,128995,116466,2.5,45107
17043846524,17043846524,124185,101053,1.4,45136
17043846603,17043846603,71080,47179,10.1,20235
17043846604,17043846604,107560,44592,7.0,36245
17043846701,17043846701,70782,51784,3.1,23328
17043846702,17043846702,82338,68027,6.5,23927
17045070100,17045070100,63774,42448,5.2,26350
17045070200,17045070200,62427,43558,2.9,26620
17045070300,17045070300,55923,43058,10.3,23826
17045070400,17045070400,53147,37784,7.2,23001
17045070500,17045070500,71457,48796,2.5,29059
17047956900,17047956900,54489,42208,1.9,21850
17047957000,17047957000,56375,40849,4.1,24146
17047957100,17047957100,48878,35041,6.3,21556
17049950100,17049950100,76076,61213,2.6,27344
17049950200,17049950200,77477,57000,3.1,30293
17049950300,17049950300,65584,59069,5.5,25034
17049950400,17049950400,56359,49881,3.3,21454
17049950500,17049950500,83114,66335,2.5,29105
17049950600,17049950600,75563,44393,3.5,31985
17049950700,17049950700,59479,40726,9.0,25517
17049950800,17049950800,54961,45260,6.2,23961
17051950500,17051950500,48612,40118,7.0,18808
17051950600,17051950600,57688,37904,10.0,22853
17051950700,17051950700,64911,46509,4.1,25388
17051950800,17051950800,58377,50257,5.9,17736
17051950900,17051950900,45367,46034,10.0,19002
17051951000,17051951000,70703,44201,7.6,27935
17051951100,17051951100,59766,43606,5.2,24041
17053961600,17053961600,70875,55074,2.1,28179
17053961700,17053961700,63482,52661,2.8,24558
17053961800,17053961800,64859,49563,4.1,25853
17053961900,17053961900,73297,57500,1.2,28578
17053962000,17053962000,63230,41094,4.1,27059
17055040100,17055040100,51190,41042,11.0,21151
17055040200,17055040200,56824,42806,1.4,23576
17055040300,17055040300,48132,35704,8.2,21290
17055040400,17055040400,49233,38016,6.8,20043
17055040500,17055040500,54721,34318,7.3,23901
17055040600,17055040600,50519,35603,5.2,22377
17055040700,17055040700,47294,29862,7.3,19619
17055040800,17055040800,60470,41685,3.5,24837
17055040900,17055040900,38495,34738,13.3,15901
17055041000,17055041000,39612,31019,9.3,18290
17055041100,17055041100,51126,43281,8.5,20993
17055041200,17055041200,58402,44867,2.0,23065
17057952800,17057952800,58392,47660,5.9,23017
17057952900,17057952900,63388,54381,3.6,24726
17057953000,17057953000,57469,41815,4.5,23619
17057953100,17057953100,58923,45352,1.4,24505
17057953200,17057953200,62389,49063,2.8,25333
17057953300,17057953300,64239,49194,3.8,28392
17057953400,17057953400,42152,22024,10.7,18228
17057953500,17057953500,54348,36599,6.1,12643
17057953600,17057953600,52804,43493,10.3,22828
17057953700,17057953700,55062,47112,1.4,23036
17057953800,17057953800,52800,37988,5.8,22474
17057953900,17057953900,55837,43125,3.3,22953
17059972700,17059972700,64360,41404,4.3,28156
17059972800,17059972800,49086,35921,3.6,20808
17061973600,17061973600,66375,44936,2.3,24690
17061973700,17061973700,45771,36280,7.4,19680
17061973800,17061973800,62977,57100,3.4,25203
17061973900,17061973900,47693,33051,10.1,19520
17061974000,17061974000,70523,45000,2.8,29070
17063000102,17063000102,89628,78829,2.5,28563
17063000103,17063000103,88867,73816,0.8,29182
17063000200,17063000200,87503,73169,1.1,32945
17063000300,17063000300,63716,48348,2.8,25005
17063000400,17063000400,82954,55575,4.7,35376
17063000500,17063000500,98554,78285,2.1,36230
17063000600,17063000600,82661,65547,1.2,30860
17063000700,17063000700,73591,59677,2.1,29492
17063000800,17063000800,85572,68889,0.9,31011
17063000900,17063000900,67897,57206,1.7,26561
17065973100,17065973100,52313,28210,5.9,22748
17065973200,17065973200,61277,50714,3.3,24635
17065973300,17065973300,60289,52595,1.3,23886
17067953700,17067953700,55447,37231,5.2,23421
17067953800,17067953800,53764,45583,5.7,23581
17067953900,17067953900,55857,37750,3.2,23851
17067954000,17067954000,52903,38438,6.0,22521
17067954100,17067954100,63439,48520,3.7,26081
17067954200,17067954200,65443,46226,4.6,27428
17067954300,17067954300,53370,42649,1.7,21902
17069970900,17069970900,44611,35000,14.6,19587
17069971000,17069971000,43833,36168,4.5,19648
17071973300,17071973300,49823,45772,7.3,21912
17071973400,17071973400,71360,58248,0.9,31436
17071973500,17071973500,51949,44263,2.1,21499
17073030100,17073030100,61306,48363,4.3,24103
17073030201,17073030201,91346,70988,0.5,35393
17073030202,17073030202,64071,58378,2.1,25278
17073030203,17073030203,95935,86387,0.7,35205
17073030300,17073030300,80431,59312,2.1,34599
17073030400,17073030400,74434,50701,2.5,30698
17073030500,17073030500,74396,57167,2.5,29944
17073030600,17073030600,49664,38459,8.4,20511
17073030800,17073030800,40922,30571,16.1,14724
17073030900,17073030900,61177,45081,10.3,24883
17073031000,17073031000,53604,36916,8.8,23616
17073031100,17073031100,65182,43772,4.6,28061
17073031200,17073031200,66619,56786,1.5,27607
17075950100,17075950100,71539,51598,1.9,27983
17075950200,17075950200,74089,60077,2.0,27496
17075950300,17075950300,70070,53423,1.3,27759
17075950400,17075950400,45042,33750,8.9,19775
17075950500,17075950500,57157,42039,3.8,23282
17075950600,17075950600,60597,44158,3.5,22762
17075950700,17075950700,78424,65664,1.2,32097
17075950800,17075950800,82073,61131,4.8,33435
17075950900,17075950900,72971,49201,3.6,31730
17077010100,17077010100,62678,57802,2.7,23927
